Average Rent,Category,Latitude,Longitude,Name,Neighborhood
1708.324444,Office,40.85356378742466,-73.82818797605995,Mrs. Soto-Colon's Office (aka The Boss),PELHAM BAY
1708.324444,School,40.863023396159676,-73.85928636307155,P.S./M.S. 89 The Williamsbridge School,PELHAM GARDENS
1708.324444,School,40.8599734875185,-73.86021802373618,CIMS high school,PELHAM GARDENS
1708.324444,School,40.854416,-73.85428399999999,Stepping Up Nursery School,PELHAM GARDENS
1708.324444,School,40.85989762855602,-73.86070615882429,Christopher Columbus High School,PELHAM GARDENS
1708.324444,School,40.860443115234375,-73.86073303222656,Pelham Prep High School,PELHAM GARDENS
1708.324444,School,40.85365050107295,-73.85886272466816,Saint Clares Of Assisi School,PELHAM GARDENS
1708.324444,Office,40.858241,-73.854739,William Doonan Office,PELHAM GARDENS
1665.5,Playground,40.86374971026969,-73.85682975855543,Mazzei Playground,PELHAM PARKWAY
1665.5,School,40.863023396159676,-73.85928636307155,P.S./M.S. 89 The Williamsbridge School,PELHAM PARKWAY
1665.5,School,40.8599734875185,-73.86021802373618,CIMS high school,PELHAM PARKWAY
1665.5,School,40.854416,-73.85428399999999,Stepping Up Nursery School,PELHAM PARKWAY
1665.5,School,40.85989762855602,-73.86070615882429,Christopher Columbus High School,PELHAM PARKWAY
1665.5,School,40.860443115234375,-73.86073303222656,Pelham Prep High School,PELHAM PARKWAY
1665.5,Office,40.858241,-73.854739,William Doonan Office,PELHAM PARKWAY
1882.6026170000002,Playground,40.73366029050025,-73.80944537799876,Third Housing Playground,POMONOK
1882.6026170000002,Playground,40.735492391235745,-73.8070155458945,Electric Playground,POMONOK
1882.6026170000002,Playground,40.730618,-73.8061,Emerald Playground,POMONOK
1882.6026170000002,Playground,40.735587928509524,-73.81273884885364,Pomonok Playground,POMONOK
1882.6026170000002,Playground,40.73029892207454,-73.8036723240653,Emerald Playground,POMONOK
1882.6026170000002,Park,40.73096959052056,-73.81300103615388,Pomonok Park,POMONOK
1882.6026170000002,Park,40.73395156067806,-73.80885371949185,Blue park,POMONOK
1882.6026170000002,Park,40.73565004189352,-73.81446540498872,Handball Courts @ Pomonok Park,POMONOK
1882.6026170000002,Park,40.73417282104492,-73.80638885498047,Second Housing Park,POMONOK
1882.6026170000002,School,40.7301015,-73.8153621,Arya Driving School,POMONOK
1882.6026170000002,Office,40.72825096645744,-73.81079281002286,Manhattan EB-5 Office,POMONOK
1708.324444,School,40.80445386567528,-73.91488159595352,Ferrari Driving School,PORT MORRIS
2652.0,Playground,40.680955367077736,-73.97309404364557,Dean Street Playground,PROSPECT HEIGHTS
2652.0,Playground,40.67509054280112,-73.96283516984789,Stroud Playground,PROSPECT HEIGHTS
2652.0,Playground,40.6767945554419,-73.96581215932983,Underhill Playground,PROSPECT HEIGHTS
2652.0,Playground,40.67906694074514,-73.96851391471431,PS 9 Playground,PROSPECT HEIGHTS
2652.0,Playground,40.68128838128305,-73.97338101551536,Bergen/Dean Street Playground,PROSPECT HEIGHTS
2652.0,Playground,40.67213508836055,-73.96621584892273,Mount Prospect Park Playground,PROSPECT HEIGHTS
2652.0,Park,40.671931655536156,-73.96669864654541,Mount Prospect Park,PROSPECT HEIGHTS
2652.0,Park,40.67404646666667,-73.97138458333333,Sacred Warrior Boxing Class- Prospect Park,PROSPECT HEIGHTS
2652.0,School,40.67824144735655,-73.9656051645512,Public School 9,PROSPECT HEIGHTS
2652.0,School,40.678550720214844,-73.96632385253906,Brooklyn East Collegiate Charter School,PROSPECT HEIGHTS
2652.0,School,40.6756326,-73.9739458,Berkeley Carroll (Upper School),PROSPECT HEIGHTS
2652.0,School,40.67686052740478,-73.96955079637448,Montessori Day School Of Brooklyn,PROSPECT HEIGHTS
2652.0,School,40.67607908109139,-73.96946094278707,Middle School 340,PROSPECT HEIGHTS
2652.0,School,40.682626,-73.96920899999999,Sterling High School,PROSPECT HEIGHTS
2652.0,School,40.67660843158122,-73.97302464854764,Berkeley Carroll (Sterling Place),PROSPECT HEIGHTS
2652.0,Office,40.67468825,-73.96838755000002,The Grand Plaza Superintendents Office,PROSPECT HEIGHTS
2652.0,Office,40.68263799095264,-73.96596104103473,Achievement First Network Office,PROSPECT HEIGHTS
2652.0,Office,40.68130044,-73.97027324,Field Office,PROSPECT HEIGHTS
2652.0,Office,40.676813,-73.963456,Sarah's Office,PROSPECT HEIGHTS
2652.0,Office,40.680384000000004,-73.973995,Brooklyn AIDS Task Force,PROSPECT HEIGHTS
1936.0,Playground,40.65668278250847,-73.95497710722029,Parkside Playground,PROSPECT LEFFERTS GARDENS
1936.0,Playground,40.65949757924259,-73.95125997090335,Wingate Playground,PROSPECT LEFFERTS GARDENS
1936.0,Event Space,40.6631765,-73.9575999,Redwood Events,PROSPECT LEFFERTS GARDENS
1936.0,School,40.656288146972656,-73.95148468017578,M.S. 2 (Middle School 2),PROSPECT LEFFERTS GARDENS
1936.0,School,40.656196386297694,-73.95388317487817,Lefferts Gardens Charter School,PROSPECT LEFFERTS GARDENS
1936.0,School,40.65632041575676,-73.95066814263886,Explore Charter School,PROSPECT LEFFERTS GARDENS
1936.0,School,40.661460999999996,-73.94907099999999,St Francis Of Assisi School,PROSPECT LEFFERTS GARDENS
1936.0,School,40.65627670288086,-73.95381164550781,Achievement First Voyager Middle School,PROSPECT LEFFERTS GARDENS
1936.0,School,40.662105560302734,-73.95077514648438,La Renaissance Auto School,PROSPECT LEFFERTS GARDENS
1936.0,School,40.662927,-73.950548,Renaissance Driving School,PROSPECT LEFFERTS GARDENS
1936.0,School,40.656380639288244,-73.95418165534933,P.S. 92,PROSPECT LEFFERTS GARDENS
1936.0,Office,40.663845,-73.951866,District Office Of Assemblywoman Diana Richardson,PROSPECT LEFFERTS GARDENS
1936.0,Office,40.6616691,-73.94783149999999,IDM's NYC Office,PROSPECT LEFFERTS GARDENS
1883.1666670000002,Playground,40.663500853514634,-73.97699296474457,Harmony Playground,PROSPECT PARK SOUTH
1883.1666670000002,Park,40.66193827120861,-73.96961688995361,Prospect Park,PROSPECT PARK SOUTH
1883.1666670000002,Park,40.66138458251953,-73.9696273803711,"Brooklyn Bun, Prospect Park",PROSPECT PARK SOUTH
1883.1666670000002,Park,40.66071747831128,-73.9685869216919,Nethermead,PROSPECT PARK SOUTH
1883.1666670000002,Park,40.65685148673784,-73.96885514259338,The Peninsula,PROSPECT PARK SOUTH
1883.1666670000002,School,40.656884370467424,-73.96983401317371,The Speyer Legacy School,PROSPECT PARK SOUTH
1882.6026170000002,Movie Theater,40.727428,-73.738403,The Private Theater,QUEENS VILLAGE
2368.833333,Playground,40.677419,-74.012337,Ps 15 Community Playground,RED HOOK
2368.833333,Park,40.6776438132641,-74.00858402252197,Coffey Park,RED HOOK
2368.833333,Park,40.67204226932896,-74.01298475869274,Erie Basin Park,RED HOOK
2368.833333,Event Space,40.673641,-74.011563,The Castle By Marlow Events,RED HOOK
2368.833333,School,40.677080443821026,-74.01143836816242,Public School 15,RED HOOK
2368.833333,School,40.67753326928303,-74.00462501621418,Summit Academy Charter School,RED HOOK
2368.833333,School,40.67730722408841,-74.0122040305424,PS 15 Patrick Daley School,RED HOOK
2368.833333,School,40.675981,-74.00393000000001,PAVE Academy Charter School,RED HOOK
2368.833333,School,40.677797999999996,-74.014178,South Brooklyn Community High School,RED HOOK
2368.833333,Office,40.676549,-74.014225,southwest Brooklyn industrial development corporation (Red Hook office),RED HOOK
1894.3333329999998,Playground,40.7206537959522,-73.85965245240627,The Painter's Playground,REGO PARK
1894.3333329999998,Playground,40.72060012817383,-73.8614273071289,P.S. 174 Playground,REGO PARK
1894.3333329999998,General Entertainment,40.7273063659668,-73.86021423339844,Salazar Entertainment,REGO PARK
1894.3333329999998,School,40.72827667640604,-73.86444163656675,Rego Park Day School,REGO PARK
1894.3333329999998,School,40.72417898284034,-73.85549913755715,Forest hills Montessori School,REGO PARK
1882.6026170000002,Park,40.69427029813571,-73.82900968322204,Lt. Frank McConnell Park,RICHMOND HILL
1882.6026170000002,School,40.6952228170207,-73.83149632280657,Trama's Auto School Inc.,RICHMOND HILL
1882.6026170000002,School,40.69507793380438,-73.83358124206053,Richmond Hill High School,RICHMOND HILL
1882.6026170000002,School,40.69911575317383,-73.8354721069336,P.S. 56Q Harry Eichler School,RICHMOND HILL
1882.6026170000002,School,40.69872283935547,-73.83544921875,St. John's Lutheran School,RICHMOND HILL
1953.6666670000002,Playground,40.709723829414976,-73.91834798559402,Starr Playground,RIDGEWOOD
1953.6666670000002,Park,40.7116089,-73.91091961,The Rocks At Clevland Park,RIDGEWOOD
1953.6666670000002,Park,40.709723829414976,-73.91834798559402,Starr Playground,RIDGEWOOD
1953.6666670000002,Park,40.71110799131809,-73.91086273668965,Grover Cleveland Playground,RIDGEWOOD
1953.6666670000002,School,40.70375834853459,-73.91218131441259,P.S. 81Q Jean Paul Richter,RIDGEWOOD
1953.6666670000002,Office,40.708370208740234,-73.90998840332031,"doUdeal, mobile office 1",RIDGEWOOD
1953.6666670000002,Office,40.705368,-73.917871,GI Office,RIDGEWOOD
1900.9166670000002,Playground,40.90315661976867,-73.90407067604758,P.S 81 Playground,RIVERDALE
1900.9166670000002,Playground,40.90342181703535,-73.90581844619662,Vinmont Playground,RIVERDALE
1900.9166670000002,School,40.903510372335546,-73.90488596548055,PS 81 - Robert J. Christen School,RIVERDALE
1900.9166670000002,School,40.8993855756173,-73.90014345948285,Riverdale Country School,RIVERDALE
1661.083333,Playground,40.580406406170326,-73.82937117587134,Boardwalk Playground,ROCKAWAY ALL
1661.083333,Playground,40.584594,-73.83164,Sandpiper Playground,ROCKAWAY ALL
1661.083333,School,40.579852203829226,-73.83265827654587,Peninsula Preparatory Academy Charter School,ROCKAWAY ALL
1661.083333,School,40.579986,-73.832858,Martin de Porres High School,ROCKAWAY ALL
1661.083333,School,40.57985400731302,-73.83264134905912,Ghost of Stella Maris High School,ROCKAWAY ALL
2995.083333,Playground,40.75988523634521,-73.95123964137191,Blackwell Playground,ROOSEVELT ISLAND
2995.083333,Playground,40.75968940960383,-73.95099592651762,Roosevelt Island Playground,ROOSEVELT ISLAND
2995.083333,Playground,40.76335232934879,-73.94818899760007,Grandpa Al Lewis Playground,ROOSEVELT ISLAND
2995.083333,Playground,40.765406,-73.947848,Unnamed Playground,ROOSEVELT ISLAND
2995.083333,Park,40.75670117426531,-73.94865274429321,Queensbridge Park,ROOSEVELT ISLAND
2995.083333,Park,40.7655396450576,-73.9470753989693,Manhattan Park,ROOSEVELT ISLAND
2995.083333,School,40.763885498046875,-73.9481201171875,Roosevelt Island Public School 217,ROOSEVELT ISLAND
2995.083333,School,40.76806033046815,-73.95259740757663,Epiphany Community Nursery School,ROOSEVELT ISLAND
2995.083333,School,40.758543775293965,-73.95251704683619,The Child School / Legacy High School,ROOSEVELT ISLAND
2995.083333,School,40.7680966170009,-73.95325177236187,The Town School,ROOSEVELT ISLAND
2995.083333,Office,40.76630286991436,-73.95121979025923,Dr Bottner Office,ROOSEVELT ISLAND
2995.083333,Office,40.76525,-73.95559,Wcm Office Of Diversity,ROOSEVELT ISLAND
2995.083333,Office,40.76285430027393,-73.94969291959322,RIOC Offices,ROOSEVELT ISLAND
1882.6026170000002,Playground,40.6580074431337,-73.7367099288474,Brookville Playground,ROSEDALE
1882.6026170000002,Park,40.66313872051055,-73.74169194297642,Brookville Park,ROSEDALE
1882.6026170000002,School,40.66005937520354,-73.73406977124766,P.S./M.S. 138 Sunrise,ROSEDALE
1708.324444,Park,40.82602059480706,-73.82165727506552,balcom ave  park,SCHUYLERVILLE
1708.324444,School,40.83241271972656,-73.82528686523438,St. Benedict's School 1016 Edison Avenue Bronx Ny,SCHUYLERVILLE
1708.324444,School,40.832429,-73.825349,St. Benedict School,SCHUYLERVILLE
1718.75,Movie Theater,40.59385570932164,-73.94831528157607,UA Movie Theater,SHEEPSHEAD BAY
1718.75,Playground,40.589326586041864,-73.9400148049087,P.S. 52 Playground,SHEEPSHEAD BAY
1718.75,Playground,40.59241463171975,-73.94540498900236,Bill Brown Playground,SHEEPSHEAD BAY
1718.75,Playground,40.591493,-73.940122,Playground Sheepshead Bay,SHEEPSHEAD BAY
1718.75,Park,40.59287141750586,-73.94567012786865,Bedford Park,SHEEPSHEAD BAY
1718.75,Park,40.58933222896645,-73.94185747258406,52 Park,SHEEPSHEAD BAY
1718.75,Park,40.58811598266431,-73.94146138661928,286 park,SHEEPSHEAD BAY
3624.0,Movie Theater,40.7259001521722,-73.99762528661401,Angelika Film Center,SOHO
3624.0,Movie Theater,40.72075,-74.000135,Women Make Movies,SOHO
3624.0,Playground,40.72181449955408,-73.99622587057317,DeSalvio Playground,SOHO
3624.0,Playground,40.72534791275499,-74.0024942714905,Vesuvio Playground,SOHO
3624.0,Playground,40.72532553531108,-74.00246052231941,Thompson St Playground,SOHO
3624.0,Playground,40.725267,-74.00307341,DiSalvo Playground,SOHO
3624.0,Playground,40.724224542036495,-73.9923087341473,P.S. 63 playground,SOHO
3624.0,Park,40.72671453143373,-74.00342784873912,Father Fagan Park,SOHO
3624.0,Park,40.72168449542973,-73.9973588712509,Peterosino Park,SOHO
3624.0,Park,40.725137,-74.004425,Spring Street Park,SOHO
3624.0,Park,40.72538464797863,-74.00436571600838,SoHo Square Park,SOHO
3624.0,Park,40.72349420725294,-74.00349855422974,Sunflower Park,SOHO
3624.0,Park,40.724323,-73.992218,GreenThumb Park,SOHO
3624.0,Park,40.7255744934082,-73.99614715576172,Soho Village Parking,SOHO
3624.0,Event Space,40.72175216674805,-74.0019760131836,FoundersCard Signature Event: New York - IWNY - Artists Space,SOHO
3624.0,Event Space,40.722536129999995,-73.99960802000001,Crest 3D White & Shecky's Holiday Event,SOHO
3624.0,Event Space,40.720699,-73.998874,Space Lift by Fluent City,SOHO
3624.0,Event Space,40.718932543395056,-74.00043547153473,The Farm Event Venues,SOHO
3624.0,Event Space,40.7213134765625,-74.00428771972656,Tribeca Open Loft Space,SOHO
3624.0,Event Space,40.72618103027344,-73.99662017822266,623 broadway,SOHO
3624.0,General Entertainment,40.723397,-74.002923,General's Residence - Fort Mason,SOHO
3624.0,General Entertainment,40.72313307579221,-74.00427963839026,Jane Street Entertainment,SOHO
3624.0,General Entertainment,40.719833254313485,-74.0039468045693,Vicart Entertainment,SOHO
3624.0,School,40.7245923,-73.9972094,Vocal Workout Singing School,SOHO
3624.0,School,40.72267150878906,-73.99515533447266,Skillshare School,SOHO
3624.0,School,40.726656,-73.99802,"St. Sarah's Finishing School, NYU Campus",SOHO
3624.0,School,40.72464370727539,-73.99398040771484,"voting 198 Forsyth Street Cascades High School, New York, NY",SOHO
3624.0,School,40.726942,-73.99795,University Plaza Nursery School (UPNS),SOHO
3624.0,School,40.72578998504649,-73.9964462554253,Kaplan International English,SOHO
3624.0,School,40.72618103027344,-73.99662017822266,Kaplan International English - New York SoHo,SOHO
3624.0,School,40.72463607788086,-74.00483703613281,NYC iSchool,SOHO
3624.0,School,40.724591,-74.003662,The Montessori Schools Soho,SOHO
3624.0,School,40.72280077488159,-74.0050084276664,NYCiSchool,SOHO
3624.0,Office,40.725152,-73.999755,Caesars Entertainment NY Office,SOHO
3624.0,Office,40.723294,-73.999327,Tinybop Satellite Office,SOHO
3624.0,Office,40.722738,-73.999615,BBW Regional Office,SOHO
3624.0,Office,40.72103594150936,-73.99971173059443,"Office Of Alla Roytberg, Esq.",SOHO
3624.0,Office,40.720242,-73.999055,Savio Media Offices,SOHO
3624.0,Office,40.722304,-74.000064,GSI Media Office,SOHO
3624.0,Office,40.720007,-74.001208,Office Of The Inspector General For NYC HHC,SOHO
3624.0,Office,40.724508306108056,-73.99701514160148,Innovid NY Office,SOHO
3624.0,Office,40.724974298657514,-73.99708341265786,Pinkyotto Office,SOHO
3624.0,Office,40.724466,-73.999635,Buzzoola US Office,SOHO
3624.0,Office,40.72436422172269,-73.99749040603638,Steve Madden SoHo Office,SOHO
3624.0,Office,40.724441,-73.999721,Fred Perry Marketing Office,SOHO
3624.0,Office,40.723655,-73.996407,Sagatiba USA Office,SOHO
3624.0,Office,40.724849,-73.997869,Managers Office @ Verizon Wireless,SOHO
3624.0,Office,40.72506678442293,-73.99916655844069,Manhattan Portage Office,SOHO
3624.0,Office,40.720943,-73.998338,VANE NYC Office,SOHO
3624.0,Office,40.725051,-74.00009399999999,Stella & Dot Office,SOHO
3624.0,Office,40.725065,-73.997427,Blue Ribbon Restaurants Office,SOHO
3624.0,Office,40.720739,-73.998115,The Svpply Office,SOHO
3624.0,Office,40.724963,-73.9971,Lush Press Office,SOHO
3624.0,Office,40.72501756328347,-74.00058974143258,Hedgeye Risk Management SoHo Office,SOHO
3624.0,Office,40.720340728759766,-73.99854278564453,StangaOne1 New York Office,SOHO
3624.0,Office,40.718631036808915,-73.99947728282582,Lam Group Corporate Office,SOHO
3624.0,Office,40.724925,-73.996667,Toura Office,SOHO
3624.0,Office,40.725059,-73.995894,Schumacher Sales Office,SOHO
3624.0,Office,40.725558,-73.996577,Euro Cheapo Office,SOHO
3624.0,Office,40.723732157508415,-74.00275892742013,"ASA Summefuel, NYC Office",SOHO
3624.0,Office,40.725924,-73.996651,The Wings Group Office,SOHO
3624.0,Office,40.725831,-73.997022,Jumper Camp | Office,SOHO
3624.0,Office,40.72258782271855,-73.99985143687698,Bath & Body Works NYC HQ,SOHO
1708.324444,Playground,40.8292121887207,-73.869140625,Watson Gleason Playground,SOUNDVIEW
1708.324444,Park,40.829398941277205,-73.88091388652461,Colgate Close Park,SOUNDVIEW
1708.324444,School,40.829355,-73.87406899999999,High Step School of Driving,SOUNDVIEW
1708.324444,School,40.83183670043945,-73.878662109375,High School Of World Cultures,SOUNDVIEW
1708.324444,School,40.82673425768597,-73.87518311979078,Senator John Calandra School,SOUNDVIEW
1708.324444,School,40.832236711400796,-73.87754894761186,The Cinema School,SOUNDVIEW
1708.324444,School,40.82879638671875,-73.87837219238281,Benny's auto driving school,SOUNDVIEW
1708.324444,School,40.83183670043945,-73.878662109375,Pan American International High School,SOUNDVIEW
1708.324444,School,40.82509877347452,-73.87354080505,James M. Kiernan Middle School,SOUNDVIEW
1708.324444,Office,40.83095932006836,-73.877685546875,p.s 196 main office,SOUNDVIEW
1882.6026170000002,Park,40.6787086265825,-73.79027911262202,Baisley Pond Park,SOUTH JAMAICA
1882.6026170000002,Park,40.677904184859585,-73.78587484359741,Baisley Pond Park,SOUTH JAMAICA
1882.6026170000002,Playground,40.6660129129887,-73.8238457031548,Seaside Playground,SOUTH OZONE PARK
1882.6026170000002,Playground,40.665665620595604,-73.82190227508545,Lefferts Playground,SOUTH OZONE PARK
1882.6026170000002,School,40.670072,-73.821195,Baychu Driving School Inc.,SOUTH OZONE PARK
1882.6026170000002,Park,40.69427029813571,-73.82900968322204,Lt. Frank McConnell Park,SOUTH RICHMOND HILL
1882.6026170000002,School,40.6952228170207,-73.83149632280657,Trama's Auto School Inc.,SOUTH RICHMOND HILL
1882.6026170000002,School,40.69507793380438,-73.83358124206053,Richmond Hill High School,SOUTH RICHMOND HILL
1882.6026170000002,School,40.69911575317383,-73.8354721069336,P.S. 56Q Harry Eichler School,SOUTH RICHMOND HILL
1882.6026170000002,School,40.69872283935547,-73.83544921875,St. John's Lutheran School,SOUTH RICHMOND HILL
1882.6026170000002,Event Space,40.67674359999999,-73.74157989999999,Level Up Connections Event Space LLC,SPRINGFIELD GARDENS
1882.6026170000002,School,40.68171217775045,-73.7533131384107,Intermediate School 59,SPRINGFIELD GARDENS
1882.6026170000002,School,40.676680170188874,-73.75330467086053,Merrick Academy Charter School,SPRINGFIELD GARDENS
1882.6026170000002,School,40.681807,-73.749462,P. S. 132Q Ralph Bunche School,SPRINGFIELD GARDENS
1882.6026170000002,Office,40.698055,-73.762472,Senator Leroy Comrie Office,ST. ALBANS
3601.0909090000005,Movie Theater,40.728109,-73.980565,Sir Sutton's magical movie rooftop center,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.73483429049956,-73.97756235371281,Peter Cooper Village Playground,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.73140387422354,-73.97689351652585,Playground 11 East Oval,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.73328436473463,-73.9799984680946,Playground 8,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.731188029146416,-73.97818856178809,Clocktower Playground,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.7340224108475,-73.97887357461185,Playground 1,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.73013723838624,-73.9777945889652,Playground 6,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.73208815052122,-73.97520124912262,Playground #3 East River North,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.729777,-73.976885,Playground 5 East River South,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.73299627604286,-73.98054289555807,Train Playground,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.733080668286895,-73.97711735020103,Stuyvesant Playground 6 - Treehouse,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.73047200361615,-73.97479504644026,Harbor Playground,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.73024368286133,-73.97884368896484,stytown Playground,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.73325765652441,-73.97682686622204,Treehouse Playground,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.732261,-73.975096,Stuyvesant Playground #3,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.730751,-73.974928,Stuyvesant Playground #4,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.73484850864112,-73.97914332007753,Stuyvesant Town Playground #12,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.73662452443975,-73.97548019886017,Asser Levy Playground,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.73478877544403,-73.97769033908844,Stuyvesant Playground #2,STUYVESANT TOWN/PCV
3601.0909090000005,Playground,40.727311,-73.978085,Eli's Playground,STUYVESANT TOWN/PCV
3601.0909090000005,Park,40.73371412655719,-73.98420810699463,Stuyvesant Square Park,STUYVESANT TOWN/PCV
3601.0909090000005,Park,40.73251294059505,-73.97387623786926,Stuyvesant Cove Park,STUYVESANT TOWN/PCV
3601.0909090000005,Park,40.72820570514883,-73.97979634705592,Joseph C Sauer Park,STUYVESANT TOWN/PCV
3601.0909090000005,Park,40.729215,-73.983045,Lower East Side Park,STUYVESANT TOWN/PCV
3601.0909090000005,Park,40.73048732997964,-73.97380949337854,Murphy's Brother's Playground,STUYVESANT TOWN/PCV
3601.0909090000005,Park,40.73645712248632,-73.97774867454807,Peter Cooper Village Parkette,STUYVESANT TOWN/PCV
3601.0909090000005,School,40.7323445728014,-73.9826981855687,High School for Health Professions & Human Services,STUYVESANT TOWN/PCV
3601.0909090000005,School,40.72936946760252,-73.98293119514854,East Side Community High School,STUYVESANT TOWN/PCV
3601.0909090000005,School,40.732570984376835,-73.98244910610394,Old Stuyvesant High School,STUYVESANT TOWN/PCV
3601.0909090000005,School,40.72810783682304,-73.97893096729584,East Village Community School,STUYVESANT TOWN/PCV
3601.0909090000005,School,40.735516701373356,-73.98092779462094,Simon Baruch Middle School,STUYVESANT TOWN/PCV
3601.0909090000005,School,40.730507,-73.982261,Immaculate Conception School,STUYVESANT TOWN/PCV
3601.0909090000005,School,40.728822201778996,-73.97800694300183,Girls Prep Charter School,STUYVESANT TOWN/PCV
3601.0909090000005,School,40.73564769234727,-73.98130892239071,Salk School Of Science,STUYVESANT TOWN/PCV
3601.0909090000005,School,40.727643433333334,-73.97858066666669,Children’s Workshop School (CWS),STUYVESANT TOWN/PCV
3601.0909090000005,School,40.73624718034382,-73.98108318057619,Junior High School 104,STUYVESANT TOWN/PCV
3601.0909090000005,School,40.72894165625177,-73.98261479312404,Girls Prep LES,STUYVESANT TOWN/PCV
3601.0909090000005,School,40.7298459,-73.9831511,University Settlement Beacon,STUYVESANT TOWN/PCV
3601.0909090000005,Office,40.731358,-73.982751,Office of Assembly Member Brian Kavanagh,STUYVESANT TOWN/PCV
3601.0909090000005,Office,40.729443,-73.980373,Ariel Inc. VPC Projects Office,STUYVESANT TOWN/PCV
3601.0909090000005,Office,40.72877317611646,-73.98048630250776,The Office of Elliot Mann,STUYVESANT TOWN/PCV
3601.0909090000005,Office,40.728558,-73.979982,StyleLikeU Office,STUYVESANT TOWN/PCV
3601.0909090000005,Office,40.730989,-73.983866,Rock and Wrap it Up! Virtual Office NYC,STUYVESANT TOWN/PCV
3601.0909090000005,Office,40.729835,-73.983009,EV Office,STUYVESANT TOWN/PCV
3601.0909090000005,Office,40.736925,-73.979423,2DineOut Office,STUYVESANT TOWN/PCV
3601.0909090000005,Office,40.731785,-73.978519,American Leisure PCVST Offices,STUYVESANT TOWN/PCV
3601.0909090000005,Office,40.73686768600455,-73.97840077139695,DOE District 75 HQ,STUYVESANT TOWN/PCV
1906.4166670000002,Event Space,40.742596,-73.933472,Two Roses Events,SUNNYSIDE
1906.4166670000002,School,40.74189961558181,-73.92771842442149,Queens Technical High School,SUNNYSIDE
1906.4166670000002,School,40.740700364112854,-73.93333733081818,School Local 638,SUNNYSIDE
1906.4166670000002,School,40.74149492767667,-73.93705272293555,Rober F Wagner High School,SUNNYSIDE
1906.4166670000002,School,40.74467204162643,-73.93696407612174,Bard High School Early College II,SUNNYSIDE
1906.4166670000002,School,40.74415969848633,-73.9369888305664,High School Of Applied Communication,SUNNYSIDE
1906.4166670000002,School,40.74226473696695,-73.92937750537791,St. raphael school,SUNNYSIDE
1906.4166670000002,Office,40.742767,-73.935666,Via Office,SUNNYSIDE
1906.4166670000002,Office,40.737468,-73.939675,FedEx Office LIC,SUNNYSIDE
1744.8333329999998,Movie Theater,40.64861297607422,-74.00546264648438,Sunset Park Movies in the Parks,SUNSET PARK
1744.8333329999998,Playground,40.64754985426288,-74.00463935193129,Sunset Park (Playground),SUNSET PARK
1744.8333329999998,Playground,40.64545529628064,-74.00994920143108,vinland playground,SUNSET PARK
1744.8333329999998,Park,40.64831676001617,-74.00480758050514,Sunset Park,SUNSET PARK
1744.8333329999998,Park,40.641095860864304,-74.01186579707107,Rainbow Park,SUNSET PARK
1744.8333329999998,School,40.64350173655239,-74.00871545455067,PS 94 Henry Longfellow International School for Language and Culture,SUNSET PARK
1744.8333329999998,School,40.64303061757258,-74.00391642415092,St Agatha's School,SUNSET PARK
1744.8333329999998,School,40.64320373535156,-74.00271606445312,Open School Night,SUNSET PARK
1744.8333329999998,School,40.64164243533877,-74.003103240396,John J. Pershing High School,SUNSET PARK
1744.8333329999998,Office,40.644833,-74.011393,The Office,SUNSET PARK
1744.8333329999998,Office,40.648465,-74.006824,Terra NY Office,SUNSET PARK
1744.8333329999998,Office,40.639871,-74.004226,T & T Professional Office,SUNSET PARK
1708.324444,Park,40.82424235914897,-73.81420155901135,Bicentennial Veterans Memorial park,THROGS NECK
1708.324444,Park,40.82202687421704,-73.81553993238774,At The Park With My Princess!,THROGS NECK
1708.324444,Park,40.82602059480706,-73.82165727506552,balcom ave  park,THROGS NECK
1708.324444,School,40.82712936401367,-73.81880187988281,Piagentini & Jones Intermediate School 192,THROGS NECK
1708.324444,School,40.827003000000005,-73.818262,Mott Hall Community School,THROGS NECK
1658.166667,Playground,40.84559513650823,-73.90448980413962,Cleopatra Playground,TREMONT
1658.166667,Park,40.845144972444885,-73.89541625976562,Tremont Park,TREMONT
1658.166667,Park,40.84934793977378,-73.90200372981644,Echo Park,TREMONT
1658.166667,Park,40.8485040886563,-73.90095876533086,Julius Richman Park,TREMONT
1658.166667,Park,40.8504699901198,-73.90060852872902,Park 183rd St between Webster Ave and Park Avenue,TREMONT
1658.166667,School,40.847499,-73.89657700000001,St Joseph's Elementary School,TREMONT
